,date,sigla_state,city,place_type,confirmed,deaths,order_for_place,is_last,population,codigo_ibge,confirmed_per_100k_inhabitants,death_rate,latitude,longitude,codigo_uf,state
5386,2020-03-21,SE,Nossa Senhora da Glória,city,1.0,0.0,1.0,False,36924.0,2804508,2.70827,0.0,-10.2158,-37.4211,28.0,Sergipe
5400,2020-04-02,MS,Nova Andradina,city,2.0,0.0,3.0,True,54374.0,5006200,3.67823,0.0,-22.238000000000003,-53.3437,50.0,Mato Grosso do Sul
5401,2020-04-01,MS,Nova Andradina,city,2.0,0.0,2.0,False,54374.0,5006200,3.67823,0.0,-22.238000000000003,-53.3437,50.0,Mato Grosso do Sul
5402,2020-03-31,MS,Nova Andradina,city,2.0,0.0,1.0,False,54374.0,5006200,3.67823,0.0,-22.238000000000003,-53.3437,50.0,Mato Grosso do Sul
5440,2020-04-01,RJ,Nova Iguaçu,city,7.0,0.0,5.0,True,821128.0,3303500,0.85249,0.0,-22.7556,-43.4603,33.0,Rio de Janeiro
5441,2020-03-31,RJ,Nova Iguaçu,city,7.0,0.0,4.0,False,821128.0,3303500,0.85249,0.0,-22.7556,-43.4603,33.0,Rio de Janeiro
5442,2020-03-30,RJ,Nova Iguaçu,city,7.0,0.0,3.0,False,821128.0,3303500,0.85249,0.0,-22.7556,-43.4603,33.0,Rio de Janeiro
5443,2020-03-29,RJ,Nova Iguaçu,city,3.0,0.0,2.0,False,821128.0,3303500,0.36535,0.0,-22.7556,-43.4603,33.0,Rio de Janeiro
5444,2020-03-28,RJ,Nova Iguaçu,city,1.0,0.0,1.0,False,821128.0,3303500,0.12178,0.0,-22.7556,-43.4603,33.0,Rio de Janeiro
5453,2020-04-02,MG,Nova Lima,city,22.0,0.0,16.0,True,94889.0,3144805,23.18498,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5454,2020-04-01,MG,Nova Lima,city,19.0,0.0,15.0,False,94889.0,3144805,20.0234,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5455,2020-03-31,MG,Nova Lima,city,20.0,0.0,14.0,False,94889.0,3144805,21.07726,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5456,2020-03-30,MG,Nova Lima,city,19.0,0.0,13.0,False,94889.0,3144805,20.0234,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5457,2020-03-29,MG,Nova Lima,city,19.0,0.0,12.0,False,94889.0,3144805,20.0234,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5458,2020-03-28,MG,Nova Lima,city,16.0,0.0,11.0,False,94889.0,3144805,16.861810000000002,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5459,2020-03-27,MG,Nova Lima,city,13.0,0.0,10.0,False,94889.0,3144805,13.700220000000002,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5460,2020-03-26,MG,Nova Lima,city,11.0,0.0,9.0,False,94889.0,3144805,11.59249,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5461,2020-03-25,MG,Nova Lima,city,7.0,0.0,8.0,False,94889.0,3144805,7.377039999999999,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5462,2020-03-24,MG,Nova Lima,city,7.0,0.0,7.0,False,94889.0,3144805,7.377039999999999,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5463,2020-03-23,MG,Nova Lima,city,7.0,0.0,6.0,False,94889.0,3144805,7.377039999999999,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5464,2020-03-21,MG,Nova Lima,city,4.0,0.0,5.0,False,94889.0,3144805,4.21545,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5465,2020-03-20,MG,Nova Lima,city,4.0,0.0,4.0,False,94889.0,3144805,4.21545,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5466,2020-03-19,MG,Nova Lima,city,2.0,0.0,3.0,False,94889.0,3144805,2.10773,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5467,2020-03-18,MG,Nova Lima,city,1.0,0.0,2.0,False,94889.0,3144805,1.05386,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5468,2020-03-17,MG,Nova Lima,city,1.0,0.0,1.0,False,94889.0,3144805,1.05386,0.0,-19.9758,-43.8509,31.0,Minas Gerais
5474,2020-04-02,MT,Nova Monte Verde,city,1.0,0.0,8.0,True,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5475,2020-04-01,MT,Nova Monte Verde,city,1.0,0.0,7.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5476,2020-03-31,MT,Nova Monte Verde,city,1.0,0.0,6.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5477,2020-03-30,MT,Nova Monte Verde,city,1.0,0.0,5.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5478,2020-03-27,MT,Nova Monte Verde,city,1.0,0.0,4.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5479,2020-03-26,MT,Nova Monte Verde,city,1.0,0.0,3.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5480,2020-03-25,MT,Nova Monte Verde,city,1.0,0.0,2.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5481,2020-03-24,MT,Nova Monte Verde,city,1.0,0.0,1.0,False,9178.0,5108956,10.89562,0.0,-9.99998,-57.5261,51.0,Mato Grosso
5485,2020-04-01,SP,Nova Odessa,city,1.0,0.0,2.0,True,60174.0,3533403,1.66185,0.0,-22.7832,-47.2941,35.0,São Paulo
5486,2020-03-31,SP,Nova Odessa,city,1.0,0.0,1.0,False,60174.0,3533403,1.66185,0.0,-22.7832,-47.2941,35.0,São Paulo
5494,2020-04-02,RS,Nova Palma,city,1.0,0.0,8.0,True,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5495,2020-04-01,RS,Nova Palma,city,1.0,0.0,7.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5496,2020-03-31,RS,Nova Palma,city,1.0,0.0,6.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5497,2020-03-30,RS,Nova Palma,city,1.0,0.0,5.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5498,2020-03-29,RS,Nova Palma,city,1.0,0.0,4.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5499,2020-03-28,RS,Nova Palma,city,1.0,0.0,3.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5500,2020-03-27,RS,Nova Palma,city,1.0,0.0,2.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5501,2020-03-26,RS,Nova Palma,city,1.0,0.0,1.0,False,6512.0,4313102,15.35627,0.0,-29.471,-53.4689,43.0,Rio Grande do Sul
5522,2020-04-02,BA,Nova Soure,city,1.0,0.0,4.0,True,26947.0,2922904,3.7109900000000002,0.0,-11.2329,-38.4871,29.0,Bahia
5523,2020-04-01,BA,Nova Soure,city,1.0,0.0,3.0,False,26947.0,2922904,3.7109900000000002,0.0,-11.2329,-38.4871,29.0,Bahia
5524,2020-03-31,BA,Nova Soure,city,1.0,0.0,2.0,False,26947.0,2922904,3.7109900000000002,0.0,-11.2329,-38.4871,29.0,Bahia
5525,2020-03-30,BA,Nova Soure,city,1.0,0.0,1.0,False,26947.0,2922904,3.7109900000000002,0.0,-11.2329,-38.4871,29.0,Bahia
5539,2020-04-02,AM,Novo Airão,city,1.0,0.0,4.0,True,19454.0,1303205,5.1403300000000005,0.0,-2.63637,-60.9434,13.0,Amazonas
5540,2020-04-01,AM,Novo Airão,city,1.0,0.0,3.0,False,19454.0,1303205,5.1403300000000005,0.0,-2.63637,-60.9434,13.0,Amazonas
5541,2020-03-31,AM,Novo Airão,city,1.0,0.0,2.0,False,19454.0,1303205,5.1403300000000005,0.0,-2.63637,-60.9434,13.0,Amazonas
5542,2020-03-30,AM,Novo Airão,city,1.0,0.0,1.0,False,19454.0,1303205,5.1403300000000005,0.0,-2.63637,-60.9434,13.0,Amazonas
5550,2020-04-02,RS,Novo Hamburgo,city,4.0,1.0,5.0,True,246748.0,4313409,1.62109,0.25,-29.6875,-51.1328,43.0,Rio Grande do Sul
5551,2020-04-01,RS,Novo Hamburgo,city,3.0,1.0,4.0,False,246748.0,4313409,1.2158200000000001,0.3333,-29.6875,-51.1328,43.0,Rio Grande do Sul
5552,2020-03-31,RS,Novo Hamburgo,city,2.0,1.0,3.0,False,246748.0,4313409,0.8105399999999999,0.5,-29.6875,-51.1328,43.0,Rio Grande do Sul
5553,2020-03-30,RS,Novo Hamburgo,city,2.0,1.0,2.0,False,246748.0,4313409,0.8105399999999999,0.5,-29.6875,-51.1328,43.0,Rio Grande do Sul
5554,2020-03-29,RS,Novo Hamburgo,city,1.0,0.0,1.0,False,246748.0,4313409,0.40526999999999996,0.0,-29.6875,-51.1328,43.0,Rio Grande do Sul
5594,2020-04-02,PE,Olinda,city,5.0,1.0,12.0,True,392482.0,2609600,1.27394,0.2,-8.01017,-34.8545,26.0,Pernambuco
5595,2020-04-01,PE,Olinda,city,5.0,1.0,11.0,False,392482.0,2609600,1.27394,0.2,-8.01017,-34.8545,26.0,Pernambuco
5596,2020-03-31,PE,Olinda,city,5.0,0.0,10.0,False,392482.0,2609600,1.27394,0.0,-8.01017,-34.8545,26.0,Pernambuco
5597,2020-03-30,PE,Olinda,city,5.0,0.0,9.0,False,392482.0,2609600,1.27394,0.0,-8.01017,-34.8545,26.0,Pernambuco
5598,2020-03-29,PE,Olinda,city,4.0,0.0,8.0,False,392482.0,2609600,1.01916,0.0,-8.01017,-34.8545,26.0,Pernambuco
5599,2020-03-28,PE,Olinda,city,4.0,0.0,7.0,False,392482.0,2609600,1.01916,0.0,-8.01017,-34.8545,26.0,Pernambuco
5600,2020-03-27,PE,Olinda,city,3.0,0.0,6.0,False,392482.0,2609600,0.76437,0.0,-8.01017,-34.8545,26.0,Pernambuco
5601,2020-03-26,PE,Olinda,city,3.0,0.0,5.0,False,392482.0,2609600,0.76437,0.0,-8.01017,-34.8545,26.0,Pernambuco
5602,2020-03-25,PE,Olinda,city,3.0,0.0,4.0,False,392482.0,2609600,0.76437,0.0,-8.01017,-34.8545,26.0,Pernambuco
5603,2020-03-24,PE,Olinda,city,2.0,0.0,3.0,False,392482.0,2609600,0.50958,0.0,-8.01017,-34.8545,26.0,Pernambuco
5604,2020-03-23,PE,Olinda,city,2.0,0.0,2.0,False,392482.0,2609600,0.50958,0.0,-8.01017,-34.8545,26.0,Pernambuco
5605,2020-03-22,PE,Olinda,city,1.0,0.0,1.0,False,392482.0,2609600,0.25479,0.0,-8.01017,-34.8545,26.0,Pernambuco
5630,2020-04-01,SP,Osasco,city,43.0,2.0,8.0,True,698418.0,3534401,6.15677,0.0465,-23.5324,-46.7916,35.0,São Paulo
5631,2020-03-31,SP,Osasco,city,33.0,2.0,7.0,False,698418.0,3534401,4.72496,0.0606,-23.5324,-46.7916,35.0,São Paulo
5632,2020-03-30,SP,Osasco,city,15.0,1.0,6.0,False,698418.0,3534401,2.14771,0.0667,-23.5324,-46.7916,35.0,São Paulo
5633,2020-03-27,SP,Osasco,city,4.0,0.0,5.0,False,698418.0,3534401,0.57272,0.0,-23.5324,-46.7916,35.0,São Paulo
5634,2020-03-26,SP,Osasco,city,3.0,0.0,4.0,False,698418.0,3534401,0.42954,0.0,-23.5324,-46.7916,35.0,São Paulo
5635,2020-03-25,SP,Osasco,city,3.0,1.0,3.0,False,698418.0,3534401,0.42954,0.3333,-23.5324,-46.7916,35.0,São Paulo
5636,2020-03-20,SP,Osasco,city,1.0,0.0,2.0,False,698418.0,3534401,0.14318,0.0,-23.5324,-46.7916,35.0,São Paulo
5637,2020-03-18,SP,Osasco,city,1.0,0.0,1.0,False,698418.0,3534401,0.14318,0.0,-23.5324,-46.7916,35.0,São Paulo
5640,2020-04-02,RS,Osório,city,1.0,0.0,11.0,True,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5641,2020-04-01,RS,Osório,city,1.0,0.0,10.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5642,2020-03-31,RS,Osório,city,1.0,0.0,9.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5643,2020-03-30,RS,Osório,city,1.0,0.0,8.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5644,2020-03-29,RS,Osório,city,1.0,0.0,7.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5645,2020-03-28,RS,Osório,city,1.0,0.0,6.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5646,2020-03-27,RS,Osório,city,1.0,0.0,5.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5647,2020-03-26,RS,Osório,city,1.0,0.0,4.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5648,2020-03-25,RS,Osório,city,1.0,0.0,3.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5649,2020-03-24,RS,Osório,city,1.0,0.0,2.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5650,2020-03-23,RS,Osório,city,1.0,0.0,1.0,False,45994.0,4313508,2.1742,0.0,-29.8881,-50.2667,43.0,Rio Grande do Sul
5704,2020-04-02,PE,Palmares,city,1.0,0.0,4.0,True,63250.0,2610004,1.58103,0.0,-8.68423,-35.589,26.0,Pernambuco
5705,2020-04-01,PE,Palmares,city,1.0,0.0,3.0,False,63250.0,2610004,1.58103,0.0,-8.68423,-35.589,26.0,Pernambuco
5706,2020-03-31,PE,Palmares,city,1.0,0.0,2.0,False,63250.0,2610004,1.58103,0.0,-8.68423,-35.589,26.0,Pernambuco
5707,2020-03-30,PE,Palmares,city,1.0,0.0,1.0,False,63250.0,2610004,1.58103,0.0,-8.68423,-35.589,26.0,Pernambuco
5710,2020-04-02,TO,Palmas,city,9.0,0.0,15.0,True,299127.0,1721000,3.0087599999999997,0.0,-10.24,-48.3558,17.0,Tocantins
5711,2020-04-01,TO,Palmas,city,9.0,0.0,14.0,False,299127.0,1721000,3.0087599999999997,0.0,-10.24,-48.3558,17.0,Tocantins
5712,2020-03-31,TO,Palmas,city,9.0,0.0,13.0,False,299127.0,1721000,3.0087599999999997,0.0,-10.24,-48.3558,17.0,Tocantins
5713,2020-03-30,TO,Palmas,city,9.0,0.0,12.0,False,299127.0,1721000,3.0087599999999997,0.0,-10.24,-48.3558,17.0,Tocantins
5714,2020-03-29,TO,Palmas,city,9.0,0.0,11.0,False,299127.0,1721000,3.0087599999999997,0.0,-10.24,-48.3558,17.0,Tocantins
5715,2020-03-28,TO,Palmas,city,8.0,0.0,10.0,False,299127.0,1721000,2.67445,0.0,-10.24,-48.3558,17.0,Tocantins
5716,2020-03-27,TO,Palmas,city,8.0,0.0,9.0,False,299127.0,1721000,2.67445,0.0,-10.24,-48.3558,17.0,Tocantins
5717,2020-03-26,TO,Palmas,city,8.0,0.0,8.0,False,299127.0,1721000,2.67445,0.0,-10.24,-48.3558,17.0,Tocantins
5718,2020-03-25,TO,Palmas,city,7.0,0.0,7.0,False,299127.0,1721000,2.3401400000000003,0.0,-10.24,-48.3558,17.0,Tocantins
5719,2020-03-24,TO,Palmas,city,7.0,0.0,6.0,False,299127.0,1721000,2.3401400000000003,0.0,-10.24,-48.3558,17.0,Tocantins
5720,2020-03-23,TO,Palmas,city,7.0,0.0,5.0,False,299127.0,1721000,2.3401400000000003,0.0,-10.24,-48.3558,17.0,Tocantins
5721,2020-03-22,TO,Palmas,city,5.0,0.0,4.0,False,299127.0,1721000,1.67153,0.0,-10.24,-48.3558,17.0,Tocantins
5722,2020-03-21,TO,Palmas,city,2.0,0.0,3.0,False,299127.0,1721000,0.66861,0.0,-10.24,-48.3558,17.0,Tocantins
5723,2020-03-20,TO,Palmas,city,1.0,0.0,2.0,False,299127.0,1721000,0.33431,0.0,-10.24,-48.3558,17.0,Tocantins
5724,2020-03-18,TO,Palmas,city,1.0,0.0,1.0,False,299127.0,1721000,0.33431,0.0,-10.24,-48.3558,17.0,Tocantins
5727,2020-04-02,PR,Palmeira,city,1.0,0.0,1.0,True,33877.0,4117701,2.95186,0.0,-25.4257,-50.007,41.0,Paraná
5757,2020-04-02,SC,Papanduva,city,2.0,0.0,6.0,True,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5758,2020-04-01,SC,Papanduva,city,2.0,0.0,5.0,False,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5759,2020-03-31,SC,Papanduva,city,2.0,0.0,4.0,False,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5760,2020-03-30,SC,Papanduva,city,2.0,0.0,3.0,False,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5761,2020-03-29,SC,Papanduva,city,2.0,0.0,2.0,False,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5762,2020-03-28,SC,Papanduva,city,2.0,0.0,1.0,False,19320.0,4212205,10.35197,0.0,-26.3777,-50.1419,42.0,Santa Catarina
5778,2020-04-02,PR,Paranaguá,city,1.0,0.0,1.0,True,154936.0,4118204,0.6454300000000001,0.0,-25.5161,-48.5225,41.0,Paraná
5779,2020-04-02,GO,Paranaiguara,city,1.0,0.0,3.0,True,10057.0,5216304,9.94332,0.0,-18.9141,-50.6539,52.0,Goiás
5780,2020-04-01,GO,Paranaiguara,city,1.0,0.0,2.0,False,10057.0,5216304,9.94332,0.0,-18.9141,-50.6539,52.0,Goiás
5781,2020-03-31,GO,Paranaiguara,city,1.0,0.0,1.0,False,10057.0,5216304,9.94332,0.0,-18.9141,-50.6539,52.0,Goiás
5787,2020-04-02,PR,Paranavaí,city,3.0,0.0,10.0,True,88374.0,4118402,3.39466,0.0,-23.0816,-52.4617,41.0,Paraná
5788,2020-04-01,PR,Paranavaí,city,2.0,0.0,9.0,False,88374.0,4118402,2.2631099999999997,0.0,-23.0816,-52.4617,41.0,Paraná
5789,2020-03-31,PR,Paranavaí,city,2.0,0.0,8.0,False,88374.0,4118402,2.2631099999999997,0.0,-23.0816,-52.4617,41.0,Paraná
5790,2020-03-30,PR,Paranavaí,city,2.0,0.0,7.0,False,88374.0,4118402,2.2631099999999997,0.0,-23.0816,-52.4617,41.0,Paraná
5791,2020-03-29,PR,Paranavaí,city,2.0,0.0,6.0,False,88374.0,4118402,2.2631099999999997,0.0,-23.0816,-52.4617,41.0,Paraná
5792,2020-03-28,PR,Paranavaí,city,2.0,0.0,5.0,False,88374.0,4118402,2.2631099999999997,0.0,-23.0816,-52.4617,41.0,Paraná
5793,2020-03-27,PR,Paranavaí,city,1.0,0.0,4.0,False,88374.0,4118402,1.13155,0.0,-23.0816,-52.4617,41.0,Paraná
5794,2020-03-26,PR,Paranavaí,city,1.0,0.0,3.0,False,88374.0,4118402,1.13155,0.0,-23.0816,-52.4617,41.0,Paraná
5795,2020-03-25,PR,Paranavaí,city,1.0,0.0,2.0,False,88374.0,4118402,1.13155,0.0,-23.0816,-52.4617,41.0,Paraná
5796,2020-03-24,PR,Paranavaí,city,1.0,0.0,1.0,False,88374.0,4118402,1.13155,0.0,-23.0816,-52.4617,41.0,Paraná
5807,2020-04-02,PA,Parauapebas,city,1.0,0.0,6.0,True,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5808,2020-04-01,PA,Parauapebas,city,1.0,0.0,5.0,False,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5809,2020-03-31,PA,Parauapebas,city,1.0,0.0,4.0,False,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5810,2020-03-30,PA,Parauapebas,city,1.0,0.0,3.0,False,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5811,2020-03-29,PA,Parauapebas,city,1.0,0.0,2.0,False,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5812,2020-03-28,PA,Parauapebas,city,1.0,0.0,1.0,False,208273.0,1505536,0.48013999999999996,0.0,-6.06781,-49.9037,15.0,Pará
5814,2020-04-02,RS,Paraí,city,1.0,0.0,10.0,True,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5815,2020-04-01,RS,Paraí,city,1.0,0.0,9.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5816,2020-03-31,RS,Paraí,city,1.0,0.0,8.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5817,2020-03-30,RS,Paraí,city,1.0,0.0,7.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5818,2020-03-29,RS,Paraí,city,1.0,0.0,6.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5819,2020-03-28,RS,Paraí,city,1.0,0.0,5.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5820,2020-03-27,RS,Paraí,city,1.0,0.0,4.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5821,2020-03-26,RS,Paraí,city,1.0,0.0,3.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5822,2020-03-25,RS,Paraí,city,1.0,0.0,2.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5823,2020-03-24,RS,Paraí,city,1.0,0.0,1.0,False,7657.0,4314001,13.05995,0.0,-28.5964,-51.7896,43.0,Rio Grande do Sul
5838,2020-04-02,AM,Parintins,city,3.0,1.0,11.0,True,114273.0,1303403,2.62529,0.3333,-2.63741,-56.729,13.0,Amazonas
5839,2020-04-01,AM,Parintins,city,3.0,1.0,10.0,False,114273.0,1303403,2.62529,0.3333,-2.63741,-56.729,13.0,Amazonas
5840,2020-03-31,AM,Parintins,city,3.0,1.0,9.0,False,114273.0,1303403,2.62529,0.3333,-2.63741,-56.729,13.0,Amazonas
5841,2020-03-30,AM,Parintins,city,3.0,1.0,8.0,False,114273.0,1303403,2.62529,0.3333,-2.63741,-56.729,13.0,Amazonas
5842,2020-03-29,AM,Parintins,city,2.0,1.0,7.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5843,2020-03-28,AM,Parintins,city,2.0,1.0,6.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5844,2020-03-27,AM,Parintins,city,2.0,1.0,5.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5845,2020-03-26,AM,Parintins,city,2.0,1.0,4.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5846,2020-03-25,AM,Parintins,city,2.0,1.0,3.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5847,2020-03-24,AM,Parintins,city,2.0,1.0,2.0,False,114273.0,1303403,1.7501900000000001,0.5,-2.63741,-56.729,13.0,Amazonas
5848,2020-03-23,AM,Parintins,city,1.0,0.0,1.0,False,114273.0,1303403,0.8751,0.0,-2.63741,-56.729,13.0,Amazonas
5854,2020-04-01,RN,Parnamirim,city,11.0,0.0,11.0,True,261469.0,2403251,4.207,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5855,2020-03-31,RN,Parnamirim,city,10.0,0.0,10.0,False,261469.0,2403251,3.82455,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5856,2020-03-30,RN,Parnamirim,city,10.0,0.0,9.0,False,261469.0,2403251,3.82455,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5857,2020-03-28,RN,Parnamirim,city,9.0,0.0,8.0,False,261469.0,2403251,3.4420900000000003,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5858,2020-03-27,RN,Parnamirim,city,4.0,0.0,7.0,False,261469.0,2403251,1.5298200000000002,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5859,2020-03-26,RN,Parnamirim,city,4.0,0.0,6.0,False,261469.0,2403251,1.5298200000000002,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5860,2020-03-25,RN,Parnamirim,city,4.0,0.0,5.0,False,261469.0,2403251,1.5298200000000002,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5861,2020-03-24,RN,Parnamirim,city,4.0,0.0,4.0,False,261469.0,2403251,1.5298200000000002,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5862,2020-03-22,RN,Parnamirim,city,3.0,0.0,3.0,False,261469.0,2403251,1.14736,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5863,2020-03-21,RN,Parnamirim,city,2.0,0.0,2.0,False,261469.0,2403251,0.7649100000000001,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5864,2020-03-20,RN,Parnamirim,city,1.0,0.0,1.0,False,261469.0,2403251,0.38245,0.0,-5.91116,-35.271,24.0,Rio Grande do Norte
5867,2020-04-01,PI,Parnaíba,city,1.0,1.0,4.0,True,153078.0,2207702,0.6532600000000001,1.0,-2.90585,-41.7754,22.0,Piauí
5868,2020-03-31,PI,Parnaíba,city,1.0,1.0,3.0,False,153078.0,2207702,0.6532600000000001,1.0,-2.90585,-41.7754,22.0,Piauí
5869,2020-03-30,PI,Parnaíba,city,1.0,1.0,2.0,False,153078.0,2207702,0.6532600000000001,1.0,-2.90585,-41.7754,22.0,Piauí
5870,2020-03-28,PI,Parnaíba,city,1.0,0.0,1.0,False,153078.0,2207702,0.6532600000000001,0.0,-2.90585,-41.7754,22.0,Piauí
5876,2020-04-01,RN,Passa e Fica,city,1.0,0.0,4.0,True,13277.0,2409100,7.53182,0.0,-6.43018,-35.6442,24.0,Rio Grande do Norte
5877,2020-03-31,RN,Passa e Fica,city,1.0,0.0,3.0,False,13277.0,2409100,7.53182,0.0,-6.43018,-35.6442,24.0,Rio Grande do Norte
5878,2020-03-30,RN,Passa e Fica,city,1.0,0.0,2.0,False,13277.0,2409100,7.53182,0.0,-6.43018,-35.6442,24.0,Rio Grande do Norte
5879,2020-03-28,RN,Passa e Fica,city,1.0,0.0,1.0,False,13277.0,2409100,7.53182,0.0,-6.43018,-35.6442,24.0,Rio Grande do Norte
5886,2020-04-02,RS,Passo Fundo,city,2.0,0.0,8.0,True,203275.0,4314100,0.9838899999999999,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5887,2020-04-01,RS,Passo Fundo,city,1.0,0.0,7.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5888,2020-03-31,RS,Passo Fundo,city,1.0,0.0,6.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
5889,2020-03-30,RS,Passo Fundo,city,1.0,0.0,5.0,False,203275.0,4314100,0.49194,0.0,-28.2576,-52.4091,43.0,Rio Grande do Sul
